time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2022-03-03T11:49:23.420Z,33.8273333,-116.7428333,12.57,0.61,ml,35,51,0.04582,0.12,ci,ci40198688,2022-03-03T18:16:46.140Z,"10km NNW of Idyllwild, CA",earthquake,0.15,0.35,0.221,8,reviewed,ci,ci
2022-03-03T11:48:31.140Z,38.8348333,-122.8163333,1.68,0.27,md,20,52,0.01242,0.02,nc,nc73700551,2022-03-03T21:14:10.683Z,"8km W of Cobb, CA",earthquake,0.2,0.5,0.33,2,reviewed,nc,nc
2022-03-03T11:47:47.500Z,38.8153343,-122.7874985,0.11,1.16,md,9,77,0.005712,0.02,nc,nc73700546,2022-03-03T12:02:10.215Z,"5km NNW of The Geysers, CA",earthquake,0.43,1.15,,1,automatic,nc,nc
2022-03-03T11:47:29.400Z,51.8638333333333,-177.838333333333,6.05,1.2,ml,6,231,,0.06,av,av91503566,2022-03-03T23:22:50.490Z,"82 km W of Adak, Alaska",earthquake,0.48,0.86,0.228472702255753,6,reviewed,av,av
2022-03-03T11:43:11.070Z,38.784832,-122.8014984,-0.85,1.15,md,14,215,0.003699,0.17,nc,nc73700531,2022-03-03T12:02:11.215Z,"4km WNW of The Geysers, CA",earthquake,0.93,0.66,0.26,2,automatic,nc,nc
2022-03-03T11:43:00.080Z,38.7906667,-122.7835,0.38,0.19,md,17,82,0.004268,0.03,nc,nc73700521,2022-03-04T04:47:11.411Z,"3km WNW of The Geysers, CA",earthquake,0.14,0.23,0.293,3,reviewed,nc,nc
2022-03-03T11:42:25.720Z,38.8061676,-122.7703323,0.71,1.17,md,9,123,0.009974,0.01,nc,nc73700511,2022-03-03T15:02:13.426Z,"3km NNW of The Geysers, CA",earthquake,0.35,0.88,,1,automatic,nc,nc
2022-03-03T11:42:13.030Z,38.7948333,-122.779,-0.28,1.21,md,29,76,0.007162,0.04,nc,nc73700506,2022-03-04T05:11:20.539Z,"3km NW of The Geysers, CA",earthquake,0.14,0.3,0.163,4,reviewed,nc,nc
2022-03-03T11:42:05.960Z,38.7913333,-122.7648333,0.2,1.28,md,30,69,0.0101,0.05,nc,nc73700501,2022-03-04T05:02:14.495Z,"2km NNW of The Geysers, CA",earthquake,0.15,0.31,0.031,4,reviewed,nc,nc
2022-03-03T11:41:59.750Z,38.7783333,-122.7518333,1.09,0.93,md,38,51,0.01278,0.05,nc,nc73700526,2022-03-04T04:29:12.299Z,"0km ENE of The Geysers, CA",earthquake,0.14,0.27,0.179,5,reviewed,nc,nc
2022-03-03T11:41:30.930Z,38.7916667,-122.7646667,0.12,2.2,md,67,37,0.009747,0.05,nc,nc73700496,2022-03-04T07:23:11.316Z,"2km NNW of The Geysers, CA",earthquake,0.09,0.16,0.132,41,reviewed,nc,nc
2022-03-03T11:41:28.730Z,38.7855,-122.7698333,0.01,0.29,md,30,83,0.0151,0.06,nc,nc73700516,2022-03-04T04:41:19.509Z,"2km NW of The Geysers, CA",earthquake,0.16,0.35,0.362,2,reviewed,nc,nc
2022-03-03T11:41:16.070Z,38.7938333,-122.7805,-0.28,1.24,md,38,78,0.005834,0.07,nc,nc73700491,2022-03-04T07:32:15.549Z,"3km NW of The Geysers, CA",earthquake,0.14,0.33,0.167,5,reviewed,nc,nc
2022-03-03T11:41:02.200Z,38.8023333,-122.7805,0.32,1.46,md,42,45,0.01082,0.05,nc,nc73700481,2022-03-03T19:47:21.131Z,"4km NW of The Geysers, CA",earthquake,0.12,0.21,0.246,8,reviewed,nc,nc
2022-03-03T11:39:58.200Z,38.7805,-122.7581667,0.4,3.78,mw,96,31,0.01142,0.07,nc,nc73700486,2022-03-04T07:14:50.651Z,"0km NNW of The Geysers, CA",earthquake,0.09,0.17,,3,reviewed,nc,nc
2022-03-03T11:30:26.566Z,12.3391,-87.7538,51.82,4.9,mb,,133,0.799,0.82,us,us6000h1pf,2022-03-03T20:28:57.465Z,"55 km SW of Jiquilillo, Nicaragua",earthquake,6.6,7.5,0.037,228,reviewed,us,us
2022-03-03T11:20:41.620Z,37.596,-118.8883333,1.22,0.14,md,7,210,0.02677,0.03,nc,nc73700476,2022-03-03T18:56:13.778Z,"9km ESE of Mammoth Lakes, CA",earthquake,0.69,1.37,0.313,6,reviewed,nc,nc
2022-03-03T11:19:46.340Z,39.4328333,-123.0998333,4.19,1.04,md,9,133,0.06309,0.16,nc,nc71127314,2022-03-03T20:22:10.363Z,"12km WNW of Lake Pillsbury, CA",earthquake,0.56,1.25,0.539,6,reviewed,nc,nc
2022-03-03T11:19:30.970Z,38.8273333,-122.8148333,2.73,-0.17,md,10,207,0.005412,0.02,nc,nc71127309,2022-03-03T20:11:23.452Z,"8km NW of The Geysers, CA",earthquake,0.59,0.71,,1,reviewed,nc,nc
2022-03-03T11:19:19.240Z,39.4076667,-122.8928333,5.22,1.72,md,22,49,0.1854,0.12,nc,nc73700471,2022-03-03T23:08:17.364Z,"6km E of Lake Pillsbury, CA",earthquake,0.35,1.3,0.165,21,reviewed,nc,nc
2022-03-03T11:18:35.000Z,51.9311666666667,-177.101333333333,5.24,0.31,ml,5,263,,0.12,av,av91050888,2022-03-03T23:45:28.510Z,"Andreanof Islands, Aleutian Islands, Alaska",earthquake,0.64,0.69,0.361442038341001,5,reviewed,av,av
2022-03-03T11:17:55.933Z,39.5346,-119.7906,3.8,0.6,ml,12,107.21,0.019,0.1394,nn,nn00834895,2022-03-04T02:37:21.795Z,"2 km ENE of Reno, Nevada",earthquake,,1.9,0.32,4,reviewed,nn,nn
2022-03-03T11:15:29.670Z,36.9376,-115.9457,3.8,-0.1,ml,4,247.41,0.019,0.0965,nn,nn00834870,2022-03-04T02:37:03.020Z,"47 km NNW of Indian Springs, Nevada",earthquake,,5.4,0.07,3,reviewed,nn,nn
2022-03-03T11:12:33.880Z,38.8338318,-122.807663,2.14,0.85,md,11,60,0.01059,0.01,nc,nc73700466,2022-03-03T12:38:11.440Z,"7km W of Cobb, CA",earthquake,0.36,0.82,,1,automatic,nc,nc
2022-03-03T11:10:24.020Z,40.734,-112.0481667,6.55,0.42,md,9,100,0.0117,0.07,uu,uu60484117,2022-03-03T18:06:11.890Z,"5 km ENE of Magna, Utah",earthquake,0.39,1.3,0.133,5,reviewed,uu,uu
2022-03-03T11:06:53.880Z,33.653,-116.721,12.54,0.35,ml,13,92,0.05829,0.06,ci,ci40198680,2022-03-03T14:15:03.840Z,"10km S of Idyllwild, CA",earthquake,0.26,0.42,0.162,9,reviewed,ci,ci
2022-03-03T10:55:44.210Z,34.0361667,-116.8601667,14.92,0.94,ml,47,35,0.04352,0.16,ci,ci40198672,2022-03-03T18:09:57.655Z,"12km N of Banning, CA",earthquake,0.17,0.38,0.139,20,reviewed,ci,ci
2022-03-03T10:53:47.010Z,34.2661667,-117.9843333,11.14,1.33,ml,28,49,0.07455,0.21,ci,ci40198664,2022-03-03T14:15:17.840Z,"13km N of Monrovia, CA",earthquake,0.33,0.72,0.239,31,reviewed,ci,ci
2022-03-03T10:51:28.370Z,17.9661666666667,-66.8568333333333,15.44,2.3,md,6,205,,0.13,pr,pr71338693,2022-03-03T12:04:28.280Z,"3 km ESE of Maria Antonia, Puerto Rico",earthquake,0.8,0.79,0.24312636346401,5,reviewed,pr,pr
2022-03-03T10:50:36.230Z,19.2374992370605,-155.400665283203,30.5699996948242,1.83000004,md,26,154,,0.129999995,hv,hv72936027,2022-03-03T10:53:44.150Z,"9 km ENE of Pāhala, Hawaii",earthquake,0.78,0.819999993,,4,automatic,hv,hv
2022-03-03T10:49:08.050Z,38.8334999,-122.80867,2.75,0.85,md,9,97,0.01015,0.01,nc,nc73700461,2022-03-03T11:16:12.871Z,"8km W of Cobb, CA",earthquake,0.43,1.76,,1,automatic,nc,nc
2022-03-03T10:48:37.420Z,38.7603333,-122.7256667,4.17,0.13,md,12,67,0.001407,0.12,nc,nc73700456,2022-03-03T19:22:14.950Z,"3km SE of The Geysers, CA",earthquake,0.82,31.61,0.067,2,reviewed,nc,nc
2022-03-03T10:40:39.360Z,37.2398333,-118.291,11.69,2.35,md,28,138,0.01116,0.05,nc,nc73700451,2022-03-04T02:36:50.082Z,"8km N of Big Pine, CA",earthquake,0.42,0.34,0.249,44,reviewed,nc,nc
2022-03-03T10:40:24.717Z,61.1725,-140.3718,14.7,1.1,ml,,,,0.5,ak,ak0222upih7r,2022-03-03T12:15:48.927Z,"139 km ESE of McCarthy, Alaska",earthquake,,0.4,,,automatic,ak,ak
2022-03-03T10:33:00.940Z,38.8171654,-122.8201675,2.64,0.82,md,21,49,0.01004,0.02,nc,nc73700446,2022-03-03T12:11:16.274Z,"7km NW of The Geysers, CA",earthquake,0.22,0.51,0.28,3,automatic,nc,nc
2022-03-03T10:22:43.470Z,18.0093333333333,-66.7558333333333,11.05,2.62,md,9,178,,0.24,pr,pr71338683,2022-03-03T11:02:42.130Z,"1 km ESE of Magas Arriba, Puerto Rico",earthquake,0.8,1.31,0.327101689166243,8,reviewed,pr,pr
2022-03-03T10:14:40.890Z,37.361,-121.3488333,2.16,1.59,md,40,81,0.05759,0.12,nc,nc73700441,2022-03-04T02:35:11.656Z,"23km WSW of Patterson, CA",earthquake,0.16,0.9,0.289,56,reviewed,nc,nc
2022-03-03T10:09:28.464Z,59.0857,-152.5266,56.8,2.3,ml,,,,0.56,ak,ak0222upbub0,2022-03-03T10:43:29.264Z,"45 km SW of Nanwalek, Alaska",earthquake,,1.2,,,automatic,ak,ak
2022-03-03T09:59:41.640Z,34.0368333,-116.8681667,13.8,1.04,ml,60,34,0.05017,0.19,ci,ci40198648,2022-03-03T17:57:18.097Z,"12km N of Banning, CA",earthquake,0.16,0.35,0.106,29,reviewed,ci,ci
2022-03-03T09:57:01.400Z,38.8161667,-122.8061667,1.9,0.37,md,28,42,0.007837,0.02,nc,nc73700436,2022-03-03T22:11:19.026Z,"6km NW of The Geysers, CA",earthquake,0.16,0.27,0.272,5,reviewed,nc,nc
2022-03-03T09:49:33.640Z,33.1458333,-115.6178333,8.52,1.45,ml,40,82,0.0316,0.17,ci,ci40198640,2022-03-03T17:47:32.798Z,"10km WNW of Calipatria, CA",earthquake,0.21,0.35,0.239,22,reviewed,ci,ci
2022-03-03T09:30:24.134Z,-27.3809,-67.5252,134.04,4.8,mb,,35,1.529,0.76,us,us6000h1p4,2022-03-03T09:46:21.040Z,"33 km NNE of Fiambalá, Argentina",earthquake,8.3,7.6,0.073,57,reviewed,us,us
2022-03-03T09:23:09.780Z,36.0073333,-120.958,10.53,0.82,md,26,72,0.0584,0.05,nc,nc73700431,2022-03-04T00:07:10.732Z,"5km WSW of San Ardo, CA",earthquake,0.24,0.4,0.236,14,reviewed,nc,nc
2022-03-03T09:03:22.850Z,36.48583333,-98.73333333,8.46,1.25,ml,47,37,0.01079788109,0.17,ok,ok2022eidp,2022-03-03T14:16:07.239Z,"16 km SE of Waynoka, Oklahoma",earthquake,,0.4,0.28,17,reviewed,ok,ok
2022-03-03T08:55:19.420Z,52.0405,178.330333333333,8.24,1.43,ml,4,350,,0.12,av,av91050868,2022-03-03T20:29:01.930Z,"Rat Islands, Aleutian Islands, Alaska",earthquake,3.19,3.47,0.218610205807088,4,reviewed,av,av
2022-03-03T08:52:27.630Z,35.8685,-117.6636667,7.61,1.09,ml,27,49,0.07524,0.15,ci,ci40198632,2022-03-03T17:22:32.397Z,"23km ESE of Little Lake, CA",earthquake,0.18,0.47,0.215,11,reviewed,ci,ci
2022-03-03T08:51:32.340Z,36.4801667,-121.0553333,8.85,1.19,md,28,93,0.02493,0.11,nc,nc73700426,2022-03-04T00:53:28.028Z,"10km SE of Pinnacles, CA",earthquake,0.25,0.42,0.198,18,reviewed,nc,nc
2022-03-03T08:49:02.200Z,46.9481667,-112.4928333,13.93,0.77,ml,11,89,0.092,0.12,mb,mb80539554,2022-03-03T16:18:19.390Z,"14 km E of Lincoln, Montana",earthquake,0.5,0.52,0.239,2,reviewed,mb,mb
2022-03-03T08:47:08.947Z,29.9102,95.0158,24.06,4.3,mb,,110,5.694,0.42,us,us6000h1p1,2022-03-03T09:13:44.040Z,"165 km NNE of Shi Yomi, India",earthquake,7.9,5.4,0.104,26,reviewed,us,us
2022-03-03T08:44:20.520Z,51.9198333333333,178.242,2.94,2.98,ml,11,305,,0.16,av,av91503491,2022-03-03T20:10:24.450Z,"Rat Islands, Aleutian Islands, Alaska",earthquake,1.32,0.34,0.256125123987654,10,reviewed,av,av
2022-03-03T08:41:22.290Z,33.3785,-116.8765,5.85,1.18,ml,65,23,0.0274,0.18,ci,ci40198624,2022-03-03T17:13:51.200Z,"3km NNW of Palomar Observatory, CA",earthquake,0.14,0.45,0.136,37,reviewed,ci,ci
2022-03-03T08:37:32.090Z,19.1679992675781,-155.475997924805,32.0299987792969,2.01999998,md,40,88,,0.159999996,hv,hv72935962,2022-03-03T08:40:48.090Z,"Hawaii region, Hawaii",earthquake,0.61,1.01999998,1.61000001,14,automatic,hv,hv
2022-03-03T08:36:34.980Z,33.4911667,-116.7526667,6.29,0.27,ml,12,84,0.07159,0.08,ci,ci40198616,2022-03-03T14:15:45.629Z,"10km SW of Anza, CA",earthquake,0.25,0.58,0.053,5,reviewed,ci,ci
2022-03-03T08:36:14.790Z,39.4141667,-110.2765,-3.47,1.79,md,7,207,0.03893,0.18,uu,uu60484112,2022-03-03T17:55:53.890Z,"17 km SSE of Sunnyside, Utah",earthquake,2.23,4.22,0.215,5,reviewed,uu,uu
2022-03-03T08:24:13.420Z,51.9713333333333,178.244833333333,3.27,3.51,ml,11,316,,0.17,av,av91503486,2022-03-03T19:58:16.130Z,"Rat Islands, Aleutian Islands, Alaska",earthquake,2.17,0.36,0.283455000675582,11,reviewed,av,av
2022-03-03T08:21:10.039Z,41.4672,-126.3114,10.74,2.7,ml,,263,1.806,0.45,us,us6000h1nv,2022-03-03T09:23:55.040Z,"178 km W of Crescent City, California",earthquake,8.1,10.1,0.043,72,reviewed,us,us
2022-03-03T08:21:09.970Z,35.2576667,-84.4858333,14.76,1.93,md,17,93,0.0727,0.23,se,se60375157,2022-03-03T13:15:12.680Z,"8 km SSE of Etowah, Tennessee",earthquake,0.69,0.99,0.088,14,reviewed,se,se
2022-03-03T08:17:51.260Z,38.8286667,-122.8050003,2.2,0.85,md,7,108,0.006589,0.01,nc,nc73700421,2022-03-03T10:04:13.472Z,"7km NW of The Geysers, CA",earthquake,0.68,1.52,,1,automatic,nc,nc
2022-03-03T08:06:42.510Z,33.4903333,-116.751,6.85,0.32,ml,14,94,0.07021,0.12,ci,ci40198608,2022-03-03T14:16:02.908Z,"10km SW of Anza, CA",earthquake,0.26,0.64,0.152,9,reviewed,ci,ci
2022-03-03T07:54:21.807Z,15.608,120.6881,155.76,4.3,mb,,119,7.765,0.98,us,us6000h1x4,2022-03-04T01:19:52.582Z,"2 km NNE of San Nicolas, Philippines",earthquake,11.1,8,0.088,37,reviewed,us,us
2022-03-03T07:51:50.298Z,61.8135,-148.5382,15.5,0.8,ml,,,,0.56,ak,ak0222unsl91,2022-03-03T07:57:02.099Z,"4 km WNW of Chickaloon, Alaska",earthquake,,0.5,,,automatic,ak,ak
2022-03-03T07:42:43.897Z,59.5,-152.0662,94.6,1.8,ml,,,,0.93,ak,ak0222unqnia,2022-03-03T07:57:01.956Z,"Southern Alaska",earthquake,,1,,,automatic,ak,ak
2022-03-03T07:41:39.520Z,38.7903328,-122.7446671,0.73,0.86,md,8,187,0.00942,0.05,nc,nc73700416,2022-03-03T09:25:10.264Z,"2km NE of The Geysers, CA",earthquake,0.49,0.95,,1,automatic,nc,nc
2022-03-03T07:37:00.515Z,9.9735,-78.5575,35,5,mww,,42,2.428,0.9,us,us6000h1nm,2022-03-03T19:15:29.053Z,"58 km N of Narganá, Panama",earthquake,3.9,4.9,0.065,23,reviewed,us,us
