time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2022-03-03T02:08:38.240Z,38.8063316,-122.7908325,0.33,0.97,md,20.0,48.0,0.003856,0.03,nc,nc73700276,2022-03-03T02:25:16.593Z,"4km NW of The Geysers, CA",earthquake,0.17,0.37,0.16,5.0,automatic,nc,nc
2022-03-03T01:49:07.180Z,17.9373333333333,-66.7443333333333,11.89,2.33,md,6.0,226.0,,0.11,pr,pr71338603,2022-03-03T02:13:40.710Z,"7 km SSW of Tallaboa, Puerto Rico",earthquake,1.53,0.91,0.149057572516734,5.0,reviewed,pr,pr
2022-03-02T19:55:59.236Z,43.6654,39.4506,10.0,3.1,ml,,123.0,2.36,0.29,us,us6000h1le,2022-03-03T02:33:49.330Z,"11 km SW of Vardane, Russia",earthquake,7.6,2.0,0.148,6.0,reviewed,us,us
2022-03-02T04:30:55.570Z,19.2268333333333,-155.422666666667,32.54,1.51,md,28.0,135.0,,0.12,hv,hv72934537,2022-03-03T02:10:27.610Z,"6 km ENE of Pāhala, Hawaii",earthquake,0.52,0.67,0.0723500789945042,16.0,reviewed,hv,hv
2022-03-03T02:47:59.074Z,59.9559,-141.724,10.3,1.4,ml,,,,0.69,ak,ak0222ukso74,2022-03-03T02:53:07.318Z,"121 km WNW of Yakutat, Alaska",earthquake,,0.2,,,automatic,ak,ak
2022-03-03T02:32:19.900Z,19.6951675415039,-155.231170654297,28.4799995422363,2.0,md,41.0,116.0,,0.140000001,hv,hv72935602,2022-03-03T02:35:41.150Z,"15 km WSW of Hilo, Hawaii",earthquake,0.52,1.02999997,1.78999996,6.0,automatic,hv,hv
2022-03-03T03:06:32.990Z,34.415,-116.5463333,7.88,1.29,ml,25.0,68.0,0.07332,0.19,ci,ci40198512,2022-03-03T03:10:03.198Z,"32km ENE of Big Bear City, CA",earthquake,0.4,0.92,0.228,24.0,automatic,ci,ci
2022-03-03T02:59:39.920Z,34.4965,-118.0663333,10.07,1.09,ml,16.0,55.0,0.04279,0.15,ci,ci40198504,2022-03-03T03:03:22.435Z,"5km E of Vincent, CA",earthquake,0.29,0.58,0.308,28.0,automatic,ci,ci
2022-03-03T03:16:16.817Z,61.9086,-150.7446,12.8,0.8,ml,,,,0.33,ak,ak0222ul7a80,2022-03-03T03:39:52.186Z,Southern Alaska,earthquake,,0.8,,,reviewed,ak,ak
2022-03-03T03:06:23.650Z,19.2675,-64.6243,63.0,3.84,md,10.0,328.0,1.164,0.44,pr,pr2022062000,2022-03-03T03:36:54.676Z,"105 km N of Cruz Bay, U.S. Virgin Islands",earthquake,8.42,18.29,0.16,6.0,reviewed,pr,pr
2022-03-02T14:12:03.920Z,19.1785,-155.501166666667,31.95,1.65,md,26.0,98.0,,0.1,hv,hv72934967,2022-03-03T03:39:22.170Z,"3 km SW of Pāhala, Hawaii",earthquake,0.52,0.79,0.0813544430544144,15.0,reviewed,hv,hv
2022-03-02T23:06:53.758Z,-3.396,146.3381,12.16,4.9,mb,,77.0,1.691,0.92,us,us6000h1kc,2022-03-03T03:44:27.040Z,"182 km SW of Lorengau, Papua New Guinea",earthquake,4.8,5.0,0.084,44.0,reviewed,us,us
2022-03-03T04:01:15.210Z,33.4325,-116.5976667,6.59,0.48,ml,18.0,104.0,0.06215,0.1,ci,ci40198544,2022-03-03T04:04:46.288Z,"15km SSE of Anza, CA",earthquake,0.26,0.42,0.148,13.0,automatic,ci,ci
2022-03-03T03:58:00.110Z,38.8199997,-122.7943344,2.79,0.84,md,13.0,67.0,0.01204,0.02,nc,nc73700311,2022-03-03T04:06:10.684Z,"6km NW of The Geysers, CA",earthquake,0.37,0.94,,1.0,automatic,nc,nc
2022-03-03T03:56:26.850Z,35.4855,-118.1771667,7.49,0.9,ml,14.0,84.0,0.05921,0.14,ci,ci40198536,2022-03-03T04:00:04.510Z,"31km ESE of Lake Isabella, CA",earthquake,0.29,0.87,0.127,10.0,automatic,ci,ci
2022-03-02T16:57:28.830Z,38.7936667,-122.7236667,2.32,0.21,md,18.0,145.0,0.005816,0.03,nc,nc73700056,2022-03-03T04:07:39.521Z,"3km S of Cobb, CA",earthquake,0.27,0.47,0.053,3.0,reviewed,nc,nc
2022-03-03T02:56:32.490Z,37.4675,-118.8408333,9.94,0.97,md,19.0,91.0,0.1227,0.12,nc,nc73700291,2022-03-03T04:20:10.340Z,"18km SW of Toms Place, CA",earthquake,0.4,1.38,0.07,13.0,reviewed,nc,nc
2022-03-03T03:31:08.320Z,38.8441667,-122.8781667,2.38,0.05,md,21.0,95.0,0.00723,0.03,nc,nc73700301,2022-03-03T04:24:41.328Z,"13km ENE of Cloverdale, CA",earthquake,0.26,0.36,0.021,3.0,reviewed,nc,nc
2022-03-03T03:08:09.470Z,37.4018333,-118.5893333,9.36,1.01,md,12.0,154.0,0.05284,0.03,nc,nc73700296,2022-03-03T04:33:42.349Z,"2km SSE of Round Valley, CA",earthquake,0.75,0.86,0.237,11.0,reviewed,nc,nc
2022-03-02T22:18:25.330Z,49.391,-120.51533333333332,-0.37,2.08,ml,9.0,186.0,0.5859,0.28,uw,uw61819871,2022-03-03T04:28:35.350Z,"7 km S of Princeton, Canada",explosion,1.95,31.61,0.3050014420614158,3.0,reviewed,uw,uw
2022-03-03T04:20:55.261Z,-0.0028,123.6268,157.77,4.3,mb,,123.0,1.34,0.45,us,us6000h1mj,2022-03-03T04:34:44.040Z,"86 km SE of Gorontalo, Indonesia",earthquake,7.8,10.7,0.178,9.0,reviewed,us,us
2022-03-02T23:53:24.420Z,45.812666666666665,-122.46033333333334,-0.8,1.44,ml,8.0,293.0,0.1232,0.17,uw,uw61819901,2022-03-03T04:34:43.000Z,"4 km E of Lewisville, Washington",explosion,1.58,31.61,0.0382429606543801,3.0,reviewed,uw,uw
2022-03-03T04:35:05.680Z,38.848835,-122.800499,1.99,0.83,md,16.0,85.0,0.006561,0.03,nc,nc73700321,2022-03-03T04:36:41.567Z,"7km WNW of Cobb, CA",earthquake,0.27,0.49,0.29,3.0,automatic,nc,nc
2022-03-03T04:39:41.960Z,19.1634998321533,-155.489501953125,32.8800010681152,1.75,md,30.0,116.0,,0.129999995,hv,hv72935707,2022-03-03T04:42:55.440Z,"4 km SSW of Pāhala, Hawaii",earthquake,0.72,0.980000019,1.75,4.0,automatic,hv,hv
2022-03-03T04:58:26.830Z,38.815834,-122.8168335,1.06,1.39,md,26.0,49.0,0.009213,0.03,nc,nc73700326,2022-03-03T05:00:02.523Z,"7km NW of The Geysers, CA",earthquake,0.17,0.32,0.06,5.0,automatic,nc,nc
2022-03-03T04:53:10.440Z,33.4303333,-116.602,7.34,0.92,ml,35.0,40.0,0.065,0.16,ci,ci40198560,2022-03-03T04:56:45.882Z,"15km SSE of Anza, CA",earthquake,0.21,0.54,0.183,27.0,automatic,ci,ci
2022-03-02T22:47:36.890Z,38.91,-122.893,4.0,0.92,md,23.0,198.0,0.05314,0.05,nc,nc73700206,2022-03-03T05:00:15.146Z,"9km SSW of Kelseyville, CA",earthquake,0.49,0.71,0.131,5.0,reviewed,nc,nc
2022-03-02T22:21:17.230Z,38.8205,-122.7865,1.89,0.5,md,14.0,81.0,0.008539,0.02,nc,nc73700196,2022-03-03T05:01:11.584Z,"6km NNW of The Geysers, CA",earthquake,0.31,0.5,,1.0,reviewed,nc,nc
2022-03-03T05:03:35.640Z,38.8165016,-122.8176651,1.1,0.84,md,10.0,73.0,0.009085,0.02,nc,nc73700341,2022-03-03T05:05:11.929Z,"7km NW of The Geysers, CA",earthquake,0.31,0.69,,1.0,automatic,nc,nc
2022-03-03T05:03:27.750Z,38.8151665,-122.8171692,1.36,0.83,md,15.0,65.0,0.009911,0.03,nc,nc73700336,2022-03-03T05:05:02.035Z,"7km NW of The Geysers, CA",earthquake,0.23,0.54,0.46,2.0,automatic,nc,nc
2022-03-03T05:13:33.240Z,38.8334999,-122.8773346,2.9,0.62,md,10.0,64.0,0.006714,0.02,nc,nc73700346,2022-03-03T05:15:07.636Z,"12km WNW of The Geysers, CA",earthquake,0.39,0.95,0.23,2.0,automatic,nc,nc
2022-03-03T05:09:58.857Z,62.4648,-151.4931,66.8,2.1,ml,,,,0.77,ak,ak0222umcqk5,2022-03-03T05:18:52.990Z,"37 km W of Petersville, Alaska",earthquake,,1.2,,,automatic,ak,ak
2022-03-03T04:49:14.716Z,26.81,126.5908,10.0,4.6,mb,,105.0,1.503,1.04,us,us6000h1mq,2022-03-03T05:09:02.040Z,"127 km WNW of Naha, Japan",earthquake,7.9,1.9,0.158,14.0,reviewed,us,us
2022-03-03T05:20:59.838Z,61.3726,-150.1184,38.5,1.6,ml,,,,0.7,ak,ak0222umf3kv,2022-03-03T05:24:44.021Z,"7 km W of Point MacKenzie, Alaska",earthquake,,0.7,,,automatic,ak,ak
2022-03-03T04:56:40.865Z,-33.5181,-70.4855,102.37,4.6,mb,,38.0,0.032,0.43,us,us6000h1mr,2022-03-03T05:28:13.040Z,"10 km SE of Villa Presidente Frei, Ñuñoa, Santiago, Chile, Chile",earthquake,3.3,3.7,0.152,13.0,reviewed,us,us
2022-03-03T03:58:36.140Z,38.8211667,-122.797,3.85,0.4,md,23.0,50.0,0.01045,0.04,nc,nc73700316,2022-03-03T05:38:48.218Z,"6km NW of The Geysers, CA",earthquake,0.25,0.27,0.179,3.0,reviewed,nc,nc
2022-03-03T00:12:01.020Z,38.8125,-122.7948333,1.87,0.18,md,15.0,56.0,0.00454,0.04,nc,nc73700236,2022-03-03T05:42:18.586Z,"5km NW of The Geysers, CA",earthquake,0.33,0.33,0.286,2.0,reviewed,nc,nc
2022-03-03T05:43:30.833Z,38.5477,-119.5209,4.5,1.1,ml,8.0,170.81,0.038,0.1135,nn,nn00834828,2022-03-03T05:47:05.237Z,"2 km SSW of Coleville, California",earthquake,,0.8,0.19,4.0,automatic,nn,nn
2022-03-03T05:40:56.210Z,19.2116661071777,-155.472839355469,31.7199993133545,1.99000001,md,36.0,92.0,,0.180000007,hv,hv72935772,2022-03-03T05:44:04.150Z,"1 km NNE of Pāhala, Hawaii",earthquake,0.71,1.01999998,0.779999971,12.0,automatic,hv,hv
2022-03-03T04:49:58.429Z,11.2187,-62.219,120.12,4.2,mb,,90.0,1.063,0.65,us,us6000h1mp,2022-03-03T05:45:39.040Z,"71 km N of Güiria, Venezuela",earthquake,12.3,13.5,0.237,5.0,reviewed,us,us
2022-03-03T05:54:20.880Z,19.2271671295166,-155.428665161133,31.4599990844727,2.25,ml,44.0,126.0,,0.119999997,hv,hv72935792,2022-03-03T05:59:50.250Z,"5 km ENE of Pāhala, Hawaii",earthquake,0.52,0.839999974,0.45,4.0,automatic,hv,hv
2022-03-03T05:53:17.030Z,38.777832,-122.7198334,1.74,0.76,md,10.0,95.0,0.01426,0.02,nc,nc73700351,2022-03-03T05:54:52.163Z,"2km W of Anderson Springs, CA",earthquake,0.86,1.52,0.16,2.0,automatic,nc,nc
2022-03-03T05:03:21.140Z,38.8171667,-122.8193333,1.25,-0.25,md,21.0,48.0,0.009539,0.03,nc,nc73700331,2022-03-03T05:57:19.991Z,"7km NW of The Geysers, CA",earthquake,0.2,0.43,0.056,2.0,reviewed,nc,nc
2022-03-03T04:23:19.578Z,53.3748,160.4695,35.0,4.7,mb,,86.0,1.149,0.76,us,us6000h1mk,2022-03-03T05:56:53.040Z,"127 km ENE of Petropavlovsk-Kamchatsky, Russia",earthquake,9.1,1.9,0.035,242.0,reviewed,us,us
2022-03-03T06:03:03.721Z,36.7462,-116.1616,0.9,0.3,ml,10.0,95.13,0.036,0.2679,nn,nn00834829,2022-03-03T06:06:01.975Z,"48 km WNW of Indian Springs, Nevada",earthquake,,2.7,0.18,4.0,automatic,nn,nn
2022-03-03T06:02:59.540Z,38.8253326,-122.855835,1.93,0.9,md,19.0,96.0,0.002353,0.02,nc,nc73700356,2022-03-03T06:11:10.975Z,"10km WNW of The Geysers, CA",earthquake,0.24,0.42,0.53,3.0,automatic,nc,nc
2022-03-03T06:01:57.575Z,64.6963,-146.9783,22.4,1.1,ml,,,,1.02,ak,ak0222umwgel,2022-03-03T06:05:38.419Z,"5 km NE of Eielson Air Force Base, Alaska",earthquake,,0.6,,,automatic,ak,ak
2022-03-03T05:29:43.230Z,17.9531666666667,-67.0041666666667,10.37,1.95,md,3.0,215.0,,0.04,pr,pr71338623,2022-03-03T06:14:04.680Z,"5 km ESE of La Parguera, Puerto Rico",earthquake,1.94,0.8,0.0308489373003371,3.0,reviewed,pr,pr
2022-03-03T06:14:58.140Z,17.9643333333333,-67.0673333333333,10.73,2.42,md,13.0,229.0,,0.14,pr,pr71338633,2022-03-03T06:25:46.600Z,"2 km WSW of La Parguera, Puerto Rico",earthquake,0.53,0.33,0.101664065507261,5.0,reviewed,pr,pr
2022-03-03T06:46:44.760Z,36.795166,-121.5149994,5.6,1.67,md,16.0,98.0,0.0251,0.18,nc,nc73700386,2022-03-03T06:48:21.813Z,"6km SSE of San Juan Bautista, CA",earthquake,0.51,0.76,0.36,10.0,automatic,nc,nc
2022-03-03T06:43:09.256Z,63.054,-150.2391,34.4,1.6,ml,,,,0.95,ak,ak0222un5cer,2022-03-03T06:46:52.909Z,"67 km NNE of Petersville, Alaska",earthquake,,2.3,,,automatic,ak,ak
2022-03-03T06:55:32.610Z,19.2205009460449,-155.373840332031,30.3600006103516,1.85000002,md,34.0,188.0,,0.119999997,hv,hv72935877,2022-03-03T06:58:48.760Z,"11 km E of Pāhala, Hawaii",earthquake,0.65,0.839999974,1.61000001,6.0,automatic,hv,hv
2022-03-03T07:04:20.170Z,38.8063316,-122.7949982,3.29,0.64,md,20.0,45.0,0.001651,0.02,nc,nc73700396,2022-03-03T07:05:57.105Z,"5km NW of The Geysers, CA",earthquake,0.28,0.61,0.15,3.0,automatic,nc,nc
2022-03-03T06:40:09.832Z,19.2842,-65.008,22.48,4.6,mb,,166.0,1.005,0.48,us,us6000h1n5,2022-03-03T07:01:14.040Z,Puerto Rico region,earthquake,7.7,6.6,0.049,125.0,reviewed,us,us
2022-03-03T07:20:16.500Z,38.7916679,-122.8006668,0.7,0.83,md,6.0,111.0,0.003829,0.03,nc,nc73700406,2022-03-03T07:21:52.148Z,"4km WNW of The Geysers, CA",earthquake,0.83,0.66,0.46,2.0,automatic,nc,nc
2022-03-03T07:19:21.460Z,61.4994,-149.9106,33.7,1.6,ml,,,,0.57,ak,ak0222unlo42,2022-03-03T07:24:57.329Z,"3 km SE of Big Lake, Alaska",earthquake,,0.2,,,automatic,ak,ak
2022-03-03T07:18:18.070Z,33.2351667,-116.7731667,11.42,0.58,ml,23.0,28.0,0.0121,0.16,ci,ci40198592,2022-03-03T07:21:52.845Z,"1km SW of Lake Henshaw, CA",earthquake,0.25,0.63,0.088,15.0,automatic,ci,ci
2022-03-03T07:13:49.840Z,38.8168335,-122.7958298,2.75,0.84,md,9.0,70.0,0.008862,0.01,nc,nc73700401,2022-03-03T07:22:11.446Z,"6km NW of The Geysers, CA",earthquake,0.49,1.69,,1.0,automatic,nc,nc
2022-03-03T06:40:09.560Z,19.425,-64.8691,18.0,4.03,md,27.0,291.0,1.1915,0.67,pr,pr2022062001,2022-03-03T07:18:52.115Z,"120 km N of Charlotte Amalie, U.S. Virgin Islands",earthquake,13.23,26.98,0.15,20.0,reviewed,pr,pr
2022-03-03T06:37:03.305Z,0.0543,99.9982,10.0,4.5,mb,,73.0,1.075,0.53,us,us6000h1n6,2022-03-03T07:17:24.040Z,"57 km NW of Bukittinggi, Indonesia",earthquake,5.7,1.9,0.099,30.0,reviewed,us,us
2022-03-03T05:37:52.600Z,17.9341666666667,-67.0028333333333,10.38,2.16,md,3.0,236.0,,0.03,pr,pr71338628,2022-03-03T07:25:14.980Z,"6 km SE of La Parguera, Puerto Rico",earthquake,1.67,0.8,0.0588797722611081,3.0,reviewed,pr,pr
2022-03-03T06:59:44.450Z,18.6178333333333,-67.2355,73.23,3.2,md,11.0,293.0,,0.16,pr,pr71338653,2022-03-03T07:31:01.230Z,"20 km NW of San Antonio, Puerto Rico",earthquake,0.89,0.92,0.0547718797567021,6.0,reviewed,pr,pr
2022-03-03T07:31:07.839Z,63.0979,-151.4082,0.0,2.1,ml,,,,0.85,ak,ak0222uno7nm,2022-03-03T07:36:28.938Z,"51 km SSE of Denali National Park, Alaska",earthquake,,0.4,,,automatic,ak,ak
2022-03-03T07:42:43.639Z,59.4773,-152.0154,95.5,1.8,ml,,,,0.48,ak,ak0222unqnia,2022-03-03T07:46:40.613Z,"14 km NNW of Nanwalek, Alaska",earthquake,,0.9,,,automatic,ak,ak
2022-03-03T07:41:39.520Z,38.7903328,-122.7446671,0.73,0.86,md,8.0,187.0,0.00942,0.05,nc,nc73700416,2022-03-03T07:43:16.340Z,"2km NE of The Geysers, CA",earthquake,0.49,0.95,,1.0,automatic,nc,nc
2022-03-02T16:52:42.030Z,36.5661667,-121.1355,4.14,1.28,md,9.0,126.0,0.03556,0.02,nc,nc73700051,2022-03-03T07:46:28.425Z,"4km N of Pinnacles, CA",earthquake,0.32,0.73,0.218,8.0,reviewed,nc,nc
2022-03-03T07:51:50.298Z,61.8135,-148.5382,15.5,0.8,ml,,,,0.56,ak,ak0222unsl91,2022-03-03T07:57:02.099Z,"4 km WNW of Chickaloon, Alaska",earthquake,,0.5,,,automatic,ak,ak
2022-03-03T07:36:57.374Z,9.9958,-78.545,10.0,5.2,mb,,42.0,2.428,0.91,us,us6000h1nm,2022-03-03T07:56:45.040Z,"61 km N of Narganá, Panama",earthquake,6.1,1.9,0.022,671.0,reviewed,us,us
2022-03-03T08:06:42.510Z,33.4903333,-116.751,6.85,0.32,ml,14.0,94.0,0.07021,0.12,ci,ci40198608,2022-03-03T08:10:12.966Z,"10km SW of Anza, CA",earthquake,0.26,0.64,0.152,9.0,automatic,ci,ci
2022-03-03T08:17:51.260Z,38.8286667,-122.8050003,2.2,0.85,md,7.0,108.0,0.006589,0.01,nc,nc73700421,2022-03-03T08:26:10.848Z,"7km NW of The Geysers, CA",earthquake,0.68,1.52,,1.0,automatic,nc,nc
2022-03-03T08:37:32.090Z,19.1679992675781,-155.475997924805,32.0299987792969,2.01999998,md,40.0,88.0,,0.159999996,hv,hv72935962,2022-03-03T08:40:48.090Z,"3 km S of Pāhala, Hawaii",earthquake,0.61,1.01999998,1.61000001,14.0,automatic,hv,hv
2022-03-03T08:36:34.980Z,33.4911667,-116.7526667,6.29,0.27,ml,12.0,84.0,0.07159,0.08,ci,ci40198616,2022-03-03T08:40:10.328Z,"10km SW of Anza, CA",earthquake,0.25,0.58,0.053,5.0,automatic,ci,ci
2022-03-03T08:41:22.360Z,33.3803333,-116.8766667,5.09,1.18,ml,48.0,44.0,0.02912,0.22,ci,ci40198624,2022-03-03T08:44:57.722Z,"3km NNW of Palomar Observatory, CA",earthquake,0.25,0.97,0.12,25.0,automatic,ci,ci
2022-03-03T08:52:27.820Z,35.8703333,-117.6743333,4.31,1.1,ml,20.0,89.0,0.07981,0.18,ci,ci40198632,2022-03-03T08:56:05.287Z,"22km ESE of Little Lake, CA",earthquake,0.29,0.64,0.206,12.0,automatic,ci,ci
2022-03-03T08:51:32.230Z,36.4831657,-121.0449982,9.51,1.16,md,9.0,158.0,0.02973,0.07,nc,nc73700426,2022-03-03T08:53:07.073Z,"10km ESE of Pinnacles, CA",earthquake,0.73,1.02,0.24,6.0,automatic,nc,nc
2022-03-03T08:47:08.947Z,29.9102,95.0158,24.06,4.3,mb,,110.0,5.694,0.42,us,us6000h1p1,2022-03-03T09:13:44.040Z,"165 km NNE of Shi Yomi, India",earthquake,7.9,5.4,0.104,26.0,reviewed,us,us
2022-03-03T08:21:10.039Z,41.4672,-126.3114,10.74,2.7,ml,,263.0,1.806,0.45,us,us6000h1nv,2022-03-03T09:23:55.040Z,"178 km W of Crescent City, California",earthquake,8.1,10.1,0.043,72.0,reviewed,us,us
2022-03-03T09:30:24.134Z,-27.3809,-67.5252,134.04,4.8,mb,,35.0,1.529,0.76,us,us6000h1p4,2022-03-03T09:46:21.040Z,"33 km NNE of Fiambalá, Argentina",earthquake,8.3,7.6,0.073,57.0,reviewed,us,us
2022-03-02T13:19:55.031Z,54.5319,-163.4395,10.0,2.6,ml,,170.0,0.325,0.94,us,us6000h1lc,2022-03-03T09:46:39.040Z,"Unimak Island region, Alaska",earthquake,1.9,2.0,0.101,13.0,reviewed,us,us
2022-03-03T09:49:33.800Z,33.1461667,-115.6146667,6.56,1.44,ml,21.0,95.0,0.03745,0.19,ci,ci40198640,2022-03-03T09:53:10.796Z,"10km WNW of Calipatria, CA",earthquake,0.35,0.73,0.187,22.0,automatic,ci,ci
2022-03-03T09:59:41.750Z,34.0433333,-116.8758333,13.16,1.04,ml,35.0,43.0,0.0571,0.22,ci,ci40198648,2022-03-03T10:03:19.855Z,"13km N of Banning, CA",earthquake,0.3,0.69,0.126,27.0,automatic,ci,ci
2022-03-03T09:57:00.420Z,38.8186684,-122.8166656,8.45,0.85,md,13.0,68.0,0.006985,0.13,nc,nc73700436,2022-03-03T10:06:10.623Z,"7km NW of The Geysers, CA",earthquake,1.16,1.63,,1.0,automatic,nc,nc
2022-03-03T10:14:40.890Z,37.3611679,-121.3503342,1.99,1.49,md,10.0,118.0,0.05861,0.13,nc,nc73700441,2022-03-03T10:24:10.577Z,"23km WSW of Patterson, CA",earthquake,0.62,4.91,0.12,8.0,automatic,nc,nc
2022-03-03T10:09:28.464Z,59.0857,-152.5266,56.8,2.3,ml,,,,0.56,ak,ak0222upbub0,2022-03-03T10:16:46.388Z,"45 km SW of Nanwalek, Alaska",earthquake,,1.2,,,automatic,ak,ak
2022-03-03T10:33:00.940Z,38.8171654,-122.8201675,2.64,0.82,md,21.0,49.0,0.01004,0.02,nc,nc73700446,2022-03-03T10:41:11.668Z,"7km NW of The Geysers, CA",earthquake,0.22,0.51,0.28,3.0,automatic,nc,nc
2022-03-03T10:40:39.440Z,37.2393341,-118.3000031,10.97,2.21,md,20.0,142.0,0.0161,0.04,nc,nc73700451,2022-03-03T10:42:16.314Z,"8km N of Big Pine, CA",earthquake,0.76,0.75,0.31,17.0,automatic,nc,nc
2022-03-03T10:40:24.717Z,61.1725,-140.3718,14.7,1.1,ml,,,,0.5,ak,ak0222upih7r,2022-03-03T10:43:29.405Z,"139 km ESE of McCarthy, Alaska",earthquake,,0.4,,,automatic,ak,ak
2022-03-03T10:50:36.230Z,19.2374992370605,-155.400665283203,30.5699996948242,1.83000004,md,26.0,154.0,,0.129999995,hv,hv72936027,2022-03-03T10:53:44.150Z,"9 km ENE of Pāhala, Hawaii",earthquake,0.78,0.819999993,,4.0,automatic,hv,hv
2022-03-03T10:49:08.050Z,38.8334999,-122.80867,2.75,0.85,md,9.0,97.0,0.01015,0.01,nc,nc73700461,2022-03-03T10:50:41.597Z,"8km W of Cobb, CA",earthquake,0.43,1.76,,1.0,automatic,nc,nc
2022-03-03T10:22:43.470Z,18.0093333333333,-66.7558333333333,11.05,2.62,md,9.0,178.0,,0.24,pr,pr71338683,2022-03-03T10:53:28.730Z,"1 km ESE of Magas Arriba, Puerto Rico",earthquake,0.8,1.31,0.327101689166243,8.0,reviewed,pr,pr
2022-03-03T10:55:44.240Z,34.0383333,-116.8586667,15.62,0.84,ml,24.0,78.0,0.04238,0.21,ci,ci40198672,2022-03-03T10:59:20.844Z,"13km N of Banning, CA",earthquake,0.4,0.75,0.122,19.0,automatic,ci,ci
2022-03-03T10:53:47.010Z,34.2661667,-117.9843333,11.14,1.33,ml,28.0,49.0,0.07455,0.21,ci,ci40198664,2022-03-03T10:57:26.176Z,"13km N of Monrovia, CA",earthquake,0.33,0.72,0.239,31.0,automatic,ci,ci
2022-03-03T11:06:53.880Z,33.653,-116.721,12.54,0.35,ml,13.0,92.0,0.05829,0.06,ci,ci40198680,2022-03-03T11:10:31.250Z,"10km S of Idyllwild, CA",earthquake,0.26,0.42,0.162,9.0,automatic,ci,ci
2022-03-03T11:12:33.880Z,38.8338318,-122.807663,2.14,0.85,md,11.0,60.0,0.01059,0.01,nc,nc73700466,2022-03-03T11:21:09.894Z,"7km W of Cobb, CA",earthquake,0.36,0.82,,1.0,automatic,nc,nc
2022-03-03T11:42:13.030Z,38.7948341,-122.7788315,-0.3,1.3,md,11.0,142.0,0.00729,0.03,nc,nc73700506,2022-03-03T11:43:48.322Z,"3km NW of The Geysers, CA",earthquake,0.29,0.66,,1.0,automatic,nc,nc
2022-03-03T11:42:05.940Z,38.7928352,-122.7646637,-0.23,1.18,md,14.0,94.0,0.008688,0.04,nc,nc73700501,2022-03-03T11:43:42.875Z,"2km NNW of The Geysers, CA",earthquake,0.26,0.78,0.28,4.0,automatic,nc,nc
2022-03-03T11:41:31.120Z,38.8033333,-122.7623367,-0.7,2.37,md,8.0,160.0,0.02774,0.03,nc,nc73700496,2022-03-03T11:43:07.999Z,"3km N of The Geysers, CA",earthquake,0.47,1.2,0.26,4.0,automatic,nc,nc
2022-03-03T11:41:16.050Z,38.7960014,-122.7779999,-0.83,1.31,md,17.0,80.0,0.008247,0.05,nc,nc73700491,2022-03-03T11:42:53.091Z,"3km NW of The Geysers, CA",earthquake,0.18,0.66,0.02,3.0,automatic,nc,nc
2022-03-03T11:41:02.230Z,38.8028336,-122.7796631,-0.03,1.61,md,24.0,66.0,0.01044,0.06,nc,nc73700481,2022-03-03T11:42:37.989Z,"4km NW of The Geysers, CA",earthquake,0.18,0.38,0.15,3.0,automatic,nc,nc
2022-03-03T11:39:58.160Z,38.7775002,-122.7574997,0.55,3.52,ml,77.0,31.0,,0.12,nc,nc73700486,2022-03-03T11:42:47.811Z,"0km WNW of The Geysers, CA",earthquake,0.16,0.25,0.258,32.0,automatic,nc,nc
2022-03-03T11:43:11.070Z,38.784832,-122.8014984,-0.85,1.15,md,14.0,215.0,0.003699,0.17,nc,nc73700531,2022-03-03T11:45:49.515Z,"4km WNW of The Geysers, CA",earthquake,0.93,0.66,0.26,2.0,automatic,nc,nc
2022-03-03T11:42:25.720Z,38.8061676,-122.7703323,0.71,1.17,md,9.0,123.0,0.009974,0.01,nc,nc73700511,2022-03-03T11:44:02.627Z,"3km NNW of The Geysers, CA",earthquake,0.35,0.88,,1.0,automatic,nc,nc
2022-03-03T11:41:59.770Z,38.7781677,-122.7525024,1.04,1.87,md,21.0,70.0,0.01275,0.05,nc,nc73700526,2022-03-03T11:44:42.011Z,"0km ENE of The Geysers, CA",earthquake,0.25,0.4,0.47,3.0,automatic,nc,nc
2022-03-03T11:50:34.110Z,38.7890015,-122.762001,0.89,1.31,md,23.0,77.0,0.01174,0.03,nc,nc73700561,2022-03-03T11:52:12.851Z,"1km NNW of The Geysers, CA",earthquake,0.22,0.41,0.19,6.0,automatic,nc,nc
2022-03-03T11:49:50.570Z,38.777668,-122.7471695,-0.33,0.37,md,6.0,112.0,0.009877,0.05,nc,nc73700556,2022-03-03T11:51:27.954Z,"1km E of The Geysers, CA",earthquake,0.66,1.27,,1.0,automatic,nc,nc
2022-03-03T11:49:23.520Z,33.8296667,-116.7431667,11.83,0.58,ml,20.0,82.0,0.04529,0.17,ci,ci40198688,2022-03-03T11:52:58.555Z,"10km NNW of Idyllwild, CA",earthquake,0.38,0.78,0.218,12.0,automatic,ci,ci
2022-03-03T11:47:47.500Z,38.8153343,-122.7874985,0.11,1.16,md,9.0,77.0,0.005712,0.02,nc,nc73700546,2022-03-03T11:49:23.066Z,"5km NNW of The Geysers, CA",earthquake,0.43,1.15,,1.0,automatic,nc,nc
